ph1,ph2,ph3,probability
ll,e,l,0.011570247933884297
ll,e,m,0.0049586776859504135
ll,e,n,0.09421487603305785
ll,e,ss,0.001652892561983471
ll,e,s,0.04462809917355372
ll,e,tt,0.1256198347107438
ll,e,v,0.09752066115702479
ll,e,tts,0.03801652892561983
ll,e,z,0.011570247933884297
ll,e,o,0.003305785123966942
ll,e,kk,0.0049586776859504135
ll,e,f,0.006611570247933884
ll,e,dZ,0.01818181818181818
ll,e,JJ,0.001652892561983471
ll,e,t,0.01487603305785124
ll,e,k,0.0049586776859504135
ll,e,tS,0.06115702479338843
ll,e,S,0.001652892561983471
ll,e,d,0.001652892561983471
ll,e,p,0.003305785123966942
ll,e,u,0.003305785123966942
ll,e,i,0.0049586776859504135
ll,e,j,0.001652892561983471
l,s,e,0.25
l,s,i,0.25510204081632654
l,s,a,0.32142857142857145
l,s,O,0.01020408163265306
l,s,o,0.11224489795918367
l,s,E,0.025510204081632654
l,s,t,0.02040816326530612
l,s,u,0.00510204081632653
l,t,a,0.3074295473953886
l,t,e,0.13236549957301452
l,t,E,0.033304867634500426
l,t,i,0.18531169940222034
l,t,o,0.09735269000853972
l,t,u,0.05038428693424424
l,t,j,0.007685738684884714
l,t,r,0.1707941929974381
l,t,O,0.015371477369769428
t,E,ll,0.1196043165467626
t,E,n,0.27697841726618705
t,E,r,0.18615107913669066
t,E,l,0.053057553956834536
t,E,a,0.013489208633093525
t,E,d,0.00539568345323741
t,E,ss,0.012589928057553957
t,E,m,0.05575539568345324
t,E,t,0.04136690647482014
t,E,o,0.008093525179856115
t,E,ŋ,0.025179856115107913
t,E,LL,0.002697841726618705
t,E,ddZ,0.013489208633093525
t,E,k,0.044964028776978415
t,E,rr,0.024280575539568347
t,E,z,0.0017985611510791368
t,E,s,0.040467625899280574
t,E,nn,0.024280575539568347
t,E,e,0.0017985611510791368
t,E,i,0.008093525179856115
t,E,ts,0.0008992805755395684
t,E,tt,0.011690647482014389
t,E,dZ,0.0044964028776978415
t,E,kk,0.002697841726618705
t,E,f,0.00539568345323741
t,E,ɡ,0.00539568345323741
t,E,j,0.0008992805755395684
t,E,ɡ:,0.0035971223021582736
t,E,v,0.0017985611510791368
t,E,mm,0.0017985611510791368
t,E,b,0.0008992805755395684
t,E,ttS,0.0008992805755395684
E,ll,a,0.2654614652711703
E,ll,o,0.25118934348239774
E,ll,i,0.3653663177925785
E,ll,e,0.11037107516650808
E,ll,O,0.0009514747859181732
E,ll,u,0.006660323501427212
O,m,o,0.17424242424242425
O,m,e,0.14015151515151514
O,m,i,0.3484848484848485
O,m,a,0.23484848484848486
O,m,j,0.022727272727272728
O,m,b,0.011363636363636364
O,m,p,0.030303030303030304
O,m,s,0.003787878787878788
O,m,w,0.003787878787878788
O,m,u,0.011363636363636364
O,m,n,0.01893939393939394
m,o,d,0.08535402521823472
m,o,tS,0.029097963142580018
m,o,l,0.11299709020368574
m,o,n,0.2870999030067895
m,o,r,0.19350145489815712
m,o,v,0.014064015518913677
m,o,s,0.07904946653734239
m,o,z,0.01842870999030068
m,o,k,0.01600387972841901
m,o,LL,0.0038797284190106693
m,o,b,0.020853540252182348
m,o,tts,0.02230843840931135
m,o,m,0.007759456838021339
m,o,rr,0.007759456838021339
m,o,t,0.03540252182347236
m,o,dZ,0.00921435499515034
m,o,ɡ,0.005819592628516004
m,o,p,0.0033947623666343357
m,o,a,0.0019398642095053346
m,o,f,0.002909796314258002
m,o,ll,0.013094083414161009
m,o,j,0.00048496605237633366
m,o,kk,0.0019398642095053346
m,o,ttS,0.0009699321047526673
m,o,i,0.0009699321047526673
m,o,ŋ,0.009699321047526674
m,o,J,0.002909796314258002
m,o,nn,0.0009699321047526673
m,o,S,0.004849660523763337
m,o,ss,0.00048496605237633366
m,o,tt,0.0024248302618816685
m,o,ddz,0.0033947623666343357
m,o,E,0.00048496605237633366
m,o,e,0.00048496605237633366
JJ,e,r,0.6219512195121951
JJ,e,ll,0.012195121951219513
JJ,e,z,0.024390243902439025
JJ,e,s,0.024390243902439025
JJ,e,tt,0.15853658536585366
JJ,e,t,0.12195121951219512
JJ,e,a,0.012195121951219513
JJ,e,i,0.012195121951219513
JJ,e,v,0.012195121951219513
m,u,n,0.20059435364041606
m,u,l,0.27934621099554235
m,u,r,0.08023774145616643
m,u,rr,0.007429420505200594
m,u,t,0.13818722139673106
m,u,ttS,0.010401188707280832
m,u,d,0.004457652303120356
m,u,ddZ,0.01337295690936107
m,u,kk,0.008915304606240713
m,u,tS,0.004457652303120356
m,u,ff,0.01188707280832095
m,u,s,0.09658246656760773
m,u,z,0.04309063893016345
m,u,ŋ,0.005943536404160475
m,u,tts,0.004457652303120356
m,u,m,0.005943536404160475
m,u,k,0.005943536404160475
m,u,ll,0.0029717682020802376
m,u,f,0.0014858841010401188
m,u,dZ,0.010401188707280832
m,u,ɡ:,0.0029717682020802376
m,u,ɡ,0.019316493313521546
m,u,JJ,0.0014858841010401188
m,u,mm,0.0029717682020802376
m,u,J,0.005943536404160475
m,u,ss,0.02823179791976226
m,u,E,0.0029717682020802376
u,n,a,0.12474012474012475
u,n,s,0.01975051975051975
u,n,t,0.24740124740124741
u,n,e,0.061330561330561334
u,n,i,0.316008316008316
u,n,o,0.04573804573804574
u,n,tz,0.0841995841995842
u,n,d,0.032224532224532226
u,n,E,0.02390852390852391
u,n,j,0.02079002079002079
u,n,ee,0.0010395010395010396
u,n,ts,0.010395010395010396
u,n,O,0.008316008316008316
u,n,u,0.002079002079002079
u,n,v,0.0010395010395010396
u,n,ii,0.0010395010395010396
o,J,tS,0.6942355889724311
o,J,dZ,0.3007518796992481
o,J,S,0.005012531328320802
J,tS,e,0.3055077452667814
J,tS,i,0.2641996557659208
J,tS,a,0.27796901893287435
J,tS,o,0.03700516351118761
J,tS,E,0.10154905335628227
J,tS,O,0.006024096385542169
J,tS,u,0.00774526678141136
tS,a,r,0.2066326530612245
tS,a,t,0.25510204081632654
tS,a,m,0.061224489795918366
tS,a,n,0.13903061224489796
tS,a,v,0.06505102040816327
tS,a,i,0.011479591836734694
tS,a,ss,0.02423469387755102
tS,a,l,0.1377551020408163
tS,a,tts,0.012755102040816327
tS,a,ɡ,0.003826530612244898
tS,a,kk,0.006377551020408163
tS,a,p,0.008928571428571428
tS,a,j,0.0012755102040816326
tS,a,b,0.01020408163265306
tS,a,ttS,0.0012755102040816326
tS,a,k,0.003826530612244898
tS,a,d,0.0012755102040816326
tS,a,ff,0.0012755102040816326
tS,a,mm,0.008928571428571428
tS,a,J,0.007653061224489796
tS,a,ŋ,0.002551020408163265
tS,a,o,0.0012755102040816326
tS,a,rr,0.002551020408163265
tS,a,z,0.0012755102040816326
tS,a,s,0.007653061224489796
tS,a,tt,0.003826530612244898
tS,a,w,0.0012755102040816326
tS,a,ll,0.0012755102040816326
tS,a,nn,0.006377551020408163
tS,a,f,0.0012755102040816326
tS,a,ddZ,0.002551020408163265
S,e,n,0.3314447592067989
S,e,z,0.0453257790368272
S,e,r,0.23229461756373937
S,e,v,0.0679886685552408
S,e,ll,0.025495750708215296
S,e,t,0.0169971671388102
S,e,tt,0.031161473087818695
S,e,f,0.0028328611898017
S,e,p,0.0113314447592068
S,e,mm,0.0028328611898017
S,e,ss,0.0226628895184136
S,e,s,0.0113314447592068
S,e,nn,0.0028328611898017
S,e,l,0.053824362606232294
S,e,k,0.0056657223796034
S,e,LL,0.08781869688385269
S,e,m,0.042492917847025496
S,e,i,0.0056657223796034
s,E,n,0.21052631578947367
s,E,i,0.012145748987854251
s,E,l,0.024291497975708502
s,E,k,0.048582995951417005
s,E,s,0.02834008097165992
s,E,ss,0.032388663967611336
s,E,a,0.012145748987854251
s,E,ll,0.06477732793522267
s,E,r,0.2145748987854251
s,E,o,0.008097165991902834
s,E,m,0.008097165991902834
s,E,b,0.008097165991902834
s,E,ŋ,0.008097165991902834
s,E,d,0.03643724696356275
s,E,tt,0.10931174089068826
s,E,dd,0.004048582995951417
s,E,v,0.012145748987854251
s,E,w,0.032388663967611336
s,E,t,0.004048582995951417
s,E,pp,0.012145748987854251
s,E,ddZ,0.016194331983805668
s,E,ɡ,0.004048582995951417
s,E,j,0.032388663967611336
s,E,nn,0.012145748987854251
s,E,p,0.008097165991902834
s,E,rr,0.020242914979757085
s,E,z,0.012145748987854251
s,E,S,0.004048582995951417
o,tS,i,0.4134453781512605
o,tS,E,0.10588235294117647
o,tS,e,0.253781512605042
o,tS,a,0.19327731092436976
o,tS,o,0.021848739495798318
o,tS,O,0.008403361344537815
o,tS,u,0.0033613445378151263
o,pp,a,0.11320754716981132
o,pp,j,0.3433962264150943
o,pp,i,0.045283018867924525
o,pp,o,0.2679245283018868
o,pp,u,0.022641509433962263
o,pp,r,0.12830188679245283
o,pp,e,0.06037735849056604
o,pp,E,0.0037735849056603774
o,pp,O,0.01509433962264151
O,pp,j,0.17857142857142858
O,pp,i,0.23214285714285715
O,pp,a,0.19642857142857142
O,pp,e,0.17857142857142858
O,pp,o,0.21428571428571427
r,ɡ,a,0.43548387096774194
r,ɡ,o,0.33410138248847926
r,ɡ,e,0.07834101382488479
r,ɡ,i,0.055299539170506916
r,ɡ,j,0.01152073732718894
r,ɡ,O,0.02534562211981567
r,ɡ,u,0.041474654377880185
r,ɡ,E,0.0069124423963133645
r,ɡ,w,0.0069124423963133645
r,ɡ,r,0.004608294930875576
r,dZ,e,0.3574660633484163
r,dZ,E,0.167420814479638
r,dZ,i,0.36425339366515835
r,dZ,a,0.07013574660633484
r,dZ,o,0.024886877828054297
r,dZ,u,0.006787330316742082
r,dZ,O,0.00904977375565611
dZ,E,n,0.6517857142857143
dZ,E,b,0.002232142857142857
dZ,E,r,0.05133928571428571
dZ,E,s,0.04017857142857143
dZ,E,l,0.06696428571428571
dZ,E,o,0.011160714285714286
dZ,E,t,0.020089285714285716
dZ,E,tt,0.029017857142857144
dZ,E,nn,0.002232142857142857
dZ,E,ll,0.029017857142857144
dZ,E,ss,0.008928571428571428
dZ,E,d,0.011160714285714286
dZ,E,i,0.008928571428571428
dZ,E,m,0.026785714285714284
dZ,E,e,0.004464285714285714
dZ,E,mm,0.008928571428571428
dZ,E,ŋ,0.002232142857142857
dZ,E,J,0.002232142857142857
dZ,E,p,0.002232142857142857
dZ,E,a,0.002232142857142857
dZ,E,rr,0.002232142857142857
dZ,E,v,0.011160714285714286
dZ,E,JJ,0.004464285714285714
dZ,a,m,0.08695652173913043
dZ,a,n,0.2236024844720497
dZ,a,r,0.15942028985507245
dZ,a,t,0.16356107660455488
dZ,a,v,0.041407867494824016
dZ,a,s,0.010351966873706004
dZ,a,nn,0.041407867494824016
dZ,a,l,0.016563146997929608
dZ,a,ss,0.008281573498964804
dZ,a,k,0.051759834368530024
dZ,a,kk,0.026915113871635612
dZ,a,ttS,0.002070393374741201
dZ,a,tS,0.033126293995859216
dZ,a,d,0.006211180124223602
dZ,a,ff,0.002070393374741201
dZ,a,ɡ,0.006211180124223602
dZ,a,ll,0.051759834368530024
dZ,a,mm,0.010351966873706004
dZ,a,ŋ,0.010351966873706004
dZ,a,J,0.004140786749482402
dZ,a,pp,0.012422360248447204
dZ,a,rr,0.006211180124223602
dZ,a,z,0.002070393374741201
dZ,a,ddz,0.002070393374741201
dZ,a,b,0.002070393374741201
dZ,a,i,0.004140786749482402
dZ,a,tts,0.008281573498964804
dZ,a,f,0.002070393374741201
dZ,a,w,0.002070393374741201
dZ,a,j,0.002070393374741201
dZ,i,m,0.028941355674028942
dZ,i,ss,0.00456968773800457
dZ,i,a,0.09520182787509521
dZ,i,b,0.031226199543031227
dZ,i,l,0.04265041888804265
dZ,i,p,0.003808073115003808
dZ,i,r,0.08682406702208682
dZ,i,s,0.0654988575780655
dZ,i,S,0.003808073115003808
dZ,i,t,0.05864432597105865
dZ,i,v,0.01904036557501904
dZ,i,d,0.03274942878903275
dZ,i,n,0.19268849961919268
dZ,i,k,0.15003808073115005
dZ,i,tS,0.04798172124904798
dZ,i,e,0.021325209444021324
dZ,i,z,0.013709063214013708
dZ,i,ll,0.016755521706016754
dZ,i,tt,0.0297029702970297
dZ,i,ɡ,0.019801980198019802
dZ,i,tts,0.00913937547600914
dZ,i,f,0.00456968773800457
dZ,i,bb,0.0015232292460015233
dZ,i,ff,0.0007616146230007616
dZ,i,dZ,0.0030464584920030465
dZ,i,LL,0.00456968773800457
dZ,i,mm,0.0015232292460015233
dZ,i,J,0.0030464584920030465
dZ,i,nn,0.006092916984006093
dZ,i,ddz,0.0007616146230007616
r,p,a,0.203125
r,p,i,0.10677083333333333
r,p,o,0.15885416666666666
r,p,e,0.19010416666666666
r,p,j,0.049479166666666664
r,p,E,0.03125
r,p,O,0.018229166666666668
r,p,u,0.03125
r,p,l,0.020833333333333332
r,p,r,0.19010416666666666
rr,e,r,0.1642156862745098
rr,e,ss,0.01715686274509804
rr,e,v,0.09558823529411764
rr,e,k,0.029411764705882353
rr,e,d,0.05392156862745098
rr,e,m,0.056372549019607844
rr,e,n,0.061274509803921566
rr,e,z,0.014705882352941176
rr,e,s,0.09803921568627451
rr,e,t,0.06372549019607843
rr,e,tt,0.08088235294117647
rr,e,ddZ,0.051470588235294115
rr,e,ll,0.004901960784313725
rr,e,a,0.06372549019607843
rr,e,i,0.00980392156862745
rr,e,l,0.02696078431372549
rr,e,tts,0.01715686274509804
rr,e,f,0.022058823529411766
rr,e,o,0.004901960784313725
rr,e,dZ,0.004901960784313725
rr,e,JJ,0.0024509803921568627
rr,e,ɡ,0.00980392156862745
rr,e,p,0.022058823529411766
rr,e,mm,0.01715686274509804
rr,e,bb,0.004901960784313725
rr,e,kk,0.0024509803921568627
s,a,t,0.09271523178807947
s,a,l,0.23399558498896247
s,a,m,0.03421633554083885
s,a,n,0.13410596026490065
s,a,r,0.11699779249448124
s,a,v,0.0369757174392936
s,a,tS,0.004966887417218543
s,a,tts,0.02041942604856512
s,a,s,0.009381898454746136
s,a,ss,0.017108167770419427
s,a,LL,0.010485651214128035
s,a,ttS,0.003863134657836645
s,a,JJ,0.0005518763796909492
s,a,i,0.005518763796909493
s,a,ŋ,0.029801324503311258
s,a,p,0.05022075055187638
s,a,k,0.0380794701986755
s,a,ɡ,0.01434878587196468
s,a,b,0.03642384105960265
s,a,kk,0.02207505518763797
s,a,d,0.008830022075055188
s,a,ff,0.0027593818984547464
s,a,dZ,0.004415011037527594
s,a,ɡ:,0.002207505518763797
s,a,pp,0.006622516556291391
s,a,tt,0.008830022075055188
s,a,vv,0.0011037527593818985
s,a,ll,0.002207505518763797
s,a,bb,0.009933774834437087
s,a,ddZ,0.009933774834437087
s,a,mm,0.0027593818984547464
s,a,rr,0.0016556291390728477
s,a,f,0.002207505518763797
s,a,j,0.002207505518763797
s,a,dd,0.0005518763796909492
s,a,e,0.0033112582781456954
s,a,J,0.010485651214128035
s,a,nn,0.0033112582781456954
s,a,o,0.0005518763796909492
s,a,w,0.003863134657836645
o,S,a,0.11659192825112108
o,S,O,0.04035874439461883
o,S,o,0.04035874439461883
o,S,E,0.19282511210762332
o,S,e,0.3004484304932735
o,S,i,0.17488789237668162
o,S,u,0.13452914798206278
O,s,t,0.604982206405694
O,s,i,0.23843416370106763
O,s,k,0.07829181494661921
O,s,f,0.017793594306049824
O,s,p,0.060498220640569395
o,v,a,0.28807947019867547
o,v,i,0.17218543046357615
o,v,o,0.04718543046357616
o,v,e,0.2508278145695364
o,v,E,0.08940397350993377
o,v,u,0.011589403973509934
o,v,O,0.014072847682119206
o,v,j,0.027317880794701987
o,v,r,0.09933774834437085
kk,r,e,0.9615384615384616
kk,r,O,0.038461538461538464
e,S,e,0.23170731707317074
e,S,E,0.3170731707317073
e,S,i,0.18292682926829268
e,S,u,0.04878048780487805
e,S,a,0.1951219512195122
e,S,o,0.024390243902439025
S,E,n,0.7529411764705882
S,E,ll,0.08235294117647059
S,E,s,0.0058823529411764705
S,E,ss,0.0058823529411764705
S,E,t,0.023529411764705882
S,E,m,0.01764705882352941
S,E,r,0.011764705882352941
S,E,tt,0.047058823529411764
S,E,l,0.041176470588235294
S,E,dd,0.0058823529411764705
S,E,v,0.0058823529411764705
S,i,m,0.046798029556650245
S,i,n,0.22167487684729065
S,i,z,0.012315270935960592
S,i,s,0.03201970443349754
S,i,pp,0.024630541871921183
S,i,ss,0.03940886699507389
S,i,p,0.054187192118226604
S,i,k,0.04187192118226601
S,i,t,0.1748768472906404
S,i,d,0.012315270935960592
S,i,l,0.009852216748768473
S,i,o,0.0024630541871921183
S,i,r,0.09359605911330049
S,i,v,0.10591133004926108
S,i,b,0.029556650246305417
S,i,ll,0.054187192118226604
S,i,tS,0.0024630541871921183
S,i,LL,0.0049261083743842365
S,i,mm,0.022167487684729065
S,i,a,0.0049261083743842365
S,i,kk,0.0049261083743842365
S,i,e,0.0024630541871921183
S,i,f,0.0024630541871921183
S,u,t,0.3333333333333333
S,u,ɡ,0.37777777777777777
S,u,tt,0.1111111111111111
S,u,ll,0.022222222222222223
S,u,n,0.011111111111111112
S,u,p,0.1111111111111111
S,u,r,0.011111111111111112
S,u,S,0.011111111111111112
S,u,m,0.011111111111111112
r,O,kk,0.051175656984785614
r,O,b,0.02351313969571231
r,O,n,0.1037344398340249
r,O,p,0.04702627939142462
r,O,s,0.05255878284923928
r,O,l,0.11894882434301521
r,O,pp,0.019363762102351315
r,O,JJ,0.005532503457814661
r,O,dZ,0.024896265560165973
r,O,z,0.02627939142461964
r,O,m,0.03734439834024896
r,O,LL,0.009681881051175657
r,O,ɡ,0.013831258644536652
r,O,e,0.004149377593360996
r,O,k,0.024896265560165973
r,O,ttS,0.008298755186721992
r,O,d,0.03734439834024896
r,O,v,0.06224066390041494
r,O,nn,0.006915629322268326
r,O,t,0.056708160442600276
r,O,tt,0.07607192254495158
r,O,j,0.012448132780082987
r,O,r,0.013831258644536652
r,O,ll,0.03319502074688797
r,O,tts,0.016597510373443983
r,O,J,0.0013831258644536654
r,O,ŋ,0.0013831258644536654
r,O,ss,0.022130013831258646
r,O,bb,0.004149377593360996
r,O,f,0.04426002766251729
r,O,i,0.019363762102351315
r,O,tS,0.004149377593360996
r,O,vv,0.009681881051175657
r,O,ddz,0.0013831258644536654
r,O,S,0.005532503457814661
kk,u,ttS,0.041237113402061855
kk,u,d,0.05670103092783505
kk,u,l,0.0979381443298969
kk,u,m,0.12371134020618557
kk,u,r,0.05154639175257732
kk,u,z,0.17525773195876287
kk,u,s,0.010309278350515464
kk,u,p,0.422680412371134
kk,u,b,0.010309278350515464
kk,u,i,0.010309278350515464
u,ttS,a,0.18181818181818182
u,ttS,i,0.48
u,ttS,o,0.13454545454545455
u,ttS,e,0.14545454545454545
u,ttS,E,0.05818181818181818
u,m,o,0.10740203193033382
u,m,u,0.06821480406386067
u,m,e,0.23367198838896952
u,m,E,0.03193033381712627
u,m,i,0.216255442670537
u,m,j,0.01741654571843251
u,m,a,0.2728592162554427
u,m,b,0.033381712626995644
u,m,n,0.0043541364296081275
u,m,O,0.008708272859216255
u,m,p,0.002902757619738752
u,m,v,0.002902757619738752
r,z,j,0.9696969696969697
r,z,w,0.030303030303030304
tS,E,f,0.015471167369901548
tS,E,r,0.10548523206751055
tS,E,rr,0.007032348804500703
tS,E,s,0.026722925457102673
tS,E,n,0.42756680731364277
tS,E,ll,0.12939521800281295
tS,E,d,0.08016877637130802
tS,E,o,0.008438818565400843
tS,E,l,0.04360056258790436
tS,E,m,0.009845288326300985
tS,E,b,0.0014064697609001407
tS,E,k,0.014064697609001406
tS,E,i,0.004219409282700422
tS,E,z,0.004219409282700422
tS,E,ss,0.04219409282700422
tS,E,t,0.012658227848101266
tS,E,tt,0.02109704641350211
tS,E,tts,0.0028129395218002813
tS,E,nn,0.01969057665260197
tS,E,w,0.005625879043600563
tS,E,kk,0.0014064697609001407
tS,E,a,0.014064697609001406
tS,E,v,0.0014064697609001407
tS,E,e,0.0014064697609001407
E,f,a,0.3541666666666667
E,f,i,0.3125
E,f,l,0.041666666666666664
E,f,e,0.041666666666666664
E,f,j,0.041666666666666664
E,f,o,0.20833333333333334
E,rr,a,0.4731182795698925
E,rr,i,0.23655913978494625
E,rr,o,0.16129032258064516
E,rr,e,0.10752688172043011
E,rr,ee,0.010752688172043012
E,rr,u,0.010752688172043012
o,z,E,0.01518288474810214
o,z,a,0.40993788819875776
o,z,e,0.25396825396825395
o,z,o,0.2505175983436853
o,z,O,0.016563146997929608
o,z,j,0.011732229123533472
o,z,b,0.0013802622498274672
o,z,ɡ,0.0006901311249137336
o,z,n,0.003450655624568668
o,z,u,0.006901311249137336
o,z,l,0.011042097998619738
o,z,m,0.01518288474810214
o,z,w,0.002070393374741201
o,z,i,0.0013802622498274672
z,E,ll,0.12307692307692308
z,E,ss,0.015384615384615385
z,E,n,0.3153846153846154
z,E,tt,0.08461538461538462
z,E,l,0.015384615384615385
z,E,i,0.07692307692307693
z,E,r,0.18461538461538463
z,E,k,0.03076923076923077
z,E,d,0.023076923076923078
z,E,pp,0.023076923076923078
z,E,j,0.023076923076923078
z,E,o,0.038461538461538464
z,E,t,0.015384615384615385
z,E,p,0.023076923076923078
z,E,s,0.007692307692307693
k,E,b,0.012987012987012988
k,E,i,0.025974025974025976
k,E,o,0.025974025974025976
k,E,m,0.07792207792207792
k,E,t,0.03896103896103896
k,E,n,0.15584415584415584
k,E,k,0.025974025974025976
k,E,ll,0.22077922077922077
k,E,s,0.05194805194805195
k,E,l,0.12987012987012986
k,E,r,0.03896103896103896
k,E,a,0.03896103896103896
k,E,d,0.03896103896103896
k,E,f,0.025974025974025976
k,E,nn,0.012987012987012988
k,E,p,0.012987012987012988
k,E,e,0.025974025974025976
k,E,S,0.012987012987012988
k,E,dd,0.012987012987012988
k,E,tt,0.012987012987012988
k,i,ll,0.012552301255230125
k,i,m,0.0794979079497908
k,i,r,0.07531380753138076
k,i,n,0.26778242677824265
k,i,a,0.01882845188284519
k,i,k,0.0502092050209205
k,i,tS,0.02092050209205021
k,i,z,0.01882845188284519
k,i,s,0.05230125523012552
k,i,l,0.08158995815899582
k,i,t,0.07531380753138076
k,i,d,0.016736401673640166
k,i,b,0.0041841004184100415
k,i,v,0.05439330543933055
k,i,ttS,0.0020920502092050207
k,i,kk,0.01882845188284519
k,i,o,0.0041841004184100415
k,i,nn,0.0041841004184100415
k,i,ddz,0.012552301255230125
k,i,dZ,0.014644351464435146
k,i,LL,0.010460251046025104
k,i,ŋ,0.01882845188284519
k,i,ss,0.012552301255230125
k,i,u,0.0020920502092050207
k,i,e,0.008368200836820083
k,i,bb,0.0020920502092050207
k,i,ɡ,0.0041841004184100415
k,i,p,0.006276150627615063
k,i,pp,0.0020920502092050207
k,i,J,0.0041841004184100415
k,i,f,0.016736401673640166
k,i,ff,0.0020920502092050207
k,i,tts,0.02510460251046025
e,O,n,0.1643835616438356
e,O,l,0.2465753424657534
e,O,tt,0.136986301369863
e,O,tts,0.0273972602739726
e,O,s,0.0410958904109589
e,O,ɡ,0.0547945205479452
e,O,t,0.0547945205479452
e,O,m,0.0273972602739726
e,O,r,0.0958904109589041
e,O,ŋ,0.0136986301369863
e,O,f,0.0410958904109589
e,O,p,0.0136986301369863
e,O,kk,0.0684931506849315
e,O,k,0.0136986301369863
o,f,E,0.0413625304136253
o,f,a,0.11678832116788321
o,f,o,0.16058394160583941
o,f,i,0.3746958637469586
o,f,O,0.051094890510948905
o,f,l,0.021897810218978103
o,f,j,0.0072992700729927005
o,f,u,0.06569343065693431
o,f,e,0.11678832116788321
o,f,r,0.0364963503649635
o,f,t,0.0072992700729927005
f,E,n,0.11848341232227488
f,E,o,0.023696682464454975
f,E,r,0.3127962085308057
f,E,rr,0.08530805687203792
f,E,m,0.04265402843601896
f,E,ll,0.014218009478672985
f,E,ss,0.04739336492890995
f,E,tt,0.0995260663507109
f,E,s,0.09004739336492891
f,E,a,0.004739336492890996
f,E,k,0.004739336492890996
f,E,b,0.014218009478672985
f,E,bb,0.009478672985781991
f,E,ttS,0.004739336492890996
f,E,d,0.037914691943127965
f,E,l,0.018957345971563982
f,E,t,0.037914691943127965
f,E,w,0.009478672985781991
f,E,ts,0.004739336492890996
f,E,e,0.004739336492890996
f,E,i,0.009478672985781991
f,E,u,0.004739336492890996
l,j,a,0.5711462450592886
l,j,o,0.18379446640316205
l,j,E,0.1422924901185771
l,j,e,0.06719367588932806
l,j,O,0.017786561264822136
l,j,u,0.01383399209486166
l,j,i,0.003952569169960474
i,p,e,0.16957210776545167
i,p,o,0.16719492868462757
i,p,a,0.20206022187004755
i,p,j,0.042789223454833596
i,p,O,0.022187004754358162
i,p,i,0.10380348652931855
i,p,r,0.13232963549920762
i,p,u,0.044374009508716325
i,p,E,0.0277337559429477
i,p,l,0.06259904912836767
i,p,s,0.003169572107765452
i,p,t,0.00792393026941363
i,p,n,0.012678288431061807
i,p,z,0.001584786053882726
p,e,n,0.12149532710280374
p,e,r,0.45375443119561715
p,e,tS,0.015791169835642927
p,e,ddZ,0.014824363519174991
p,e,tt,0.07186593619078312
p,e,tts,0.0206252014179826
p,e,s,0.0412504028359652
p,e,z,0.01514663229133097
p,e,d,0.061875604253947794
p,e,nn,0.013213019658395102
p,e,l,0.019658395101514663
p,e,a,0.0006445375443119562
p,e,kk,0.012568482114083145
p,e,ll,0.021269738962294553
p,e,t,0.04447309055752498
p,e,JJ,0.018369320012890752
p,e,v,0.010634869481147276
