sentence_ids,tokens,lemma,PoS,depparse,head,constituency
33,tra,tra,ADP,case,sé,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,sé,sé,PRON,obl,disse,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,",",",",PUNCT,punct,disse,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,a,a,ADP,case,voce,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,mezza,mezzo,ADJ,amod,voce,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,voce,voce,NOUN,obl,disse,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,:,:,PUNCT,punct,disse,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,-,-,PUNCT,punct,Ah,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,Ah,ah,INTJ,discourse,disse,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,",",",",PUNCT,punct,Ah,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,Gambara,Gambara,PROPN,parataxis,disse,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,",",",",PUNCT,punct,Gambara…,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,Gambara…,Gambara…,PROPN,conj,Gambara,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,is,is,X,flat:foreign,Gambara…,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,i,i,X,flat:foreign,Gambara…,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,finito,finire,VERB,acl,Gambara…,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,male,male,ADV,advmod,finito,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,!,!,PUNCT,punct,Gambara,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,-,-,PUNCT,punct,Bravo,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,Bravo,bravo,ADJ,discourse,disse,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,!,!,PUNCT,punct,Bravo,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,-,-,PUNCT,punct,disse,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,disse,dire,VERB,parataxis,disse,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,il,il,DET,det,Re,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,Re,Re,PROPN,nsubj,disse,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,che,che,PRON,nsubj,sapeva,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,non,non,ADV,advmod,sapeva,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,sapeva,sapere,VERB,acl:relcl,Re,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,il,il,DET,det,nome,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,vero,vero,ADJ,amod,nome,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,nome,nome,NOUN,obj,sapeva,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,di,di,ADP,case,contadino,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
33,il,il,DET,det,contadino,"(ROOT (fc (CCONJ E) (f (ibar (VERB disse)) (compt (sp (ADP tra) (sn (PRON sé))) (PUNCT ,) (sp (ADP a) (sn (sa (ADJ mezza)) (NOUN voce))) (PUNCT :) (PUNCT -) (sn (INTJ Ah)) (PUNCT ,) (sn (PROPN Gambara)) (PUNCT ,) (sn (PROPN Gambara…) (X is) (X i)) (sa (VERB finito) (compin (savv (ADV male)))) (PUNCT !) (PUNCT -) (sn (ADJ Bravo)) (PUNCT !))) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (DET il) (PROPN Re) (f2 (PRON che) (f (ibar (ADV non) (VERB sapeva)) (compt (sn (DET il) (sa (ADJ vero)) (NOUN nome) (spd (ADP di) (sn (DET il) (NOUN contadino) (PUNCT .)))))))))))))"
