word,phoneme,phoneme_surprisal
faceva,e,0.0038088220375831422
faceva,v,0.023527242898763838
faceva,a,0.6603253238164758
venire,v,5.299244028366185
venire,e,0.8127816520437106
venire,n,1.50402160201736
venire,i,0.07205719631315924
venire,r,0.005403160192657409
venire,e,0.094791370865941
la,l,3.9058901527933156
la,a,1.3520570079465393
pelle,p,3.083689408801404
pelle,E,4.100235555913706
pelle,ll,0.2763607181906281
pelle,e,0.11386328176131998
d,d,7.613597657191366
oca,O,13.211734081901367
oca,k,6.049505719044602
oca,a,1.8888949195863727
é,e,15.193382149361895
così,k,2.8171024629844736
così,o,2.0954643821957233
così,s,5.7102321975496215
così,i,0.9187612843818886
abbaiavano,a,4.408289040162873
abbaiavano,bb,6.091521258925384
abbaiavano,a,0.485386433731362
abbaiavano,j,3.5460680861646363
abbaiavano,a,-0.0
abbaiavano,v,4.6439254760202955
abbaiavano,a,-0.0
abbaiavano,n,1.0929843712343423
abbaiavano,o,-0.0
i,i,4.4041647439637694
cani,k,0.778545220338954
cani,a,0.05919266841549882
cani,n,0.06379361149607114
cani,i,0.02199056938103408
abbaiavano,a,3.9085694890623097
abbaiavano,bb,4.498095318373881
abbaiavano,a,0.16473592415853855
abbaiavano,j,1.9432371378921949
abbaiavano,a,-0.0
abbaiavano,v,3.7424758410711516
abbaiavano,a,-0.0
abbaiavano,n,0.10080148641401962
abbaiavano,o,-0.0
gli,L,5.7787906310227095
gli,i,0.003260587540089493
uomini,w,6.879948678069696
uomini,O,-0.0
uomini,m,0.0006050292366044648
uomini,i,0.0004253744336382627
uomini,n,-0.0
uomini,i,-0.0
è,E,9.50713489835813
le,l,3.0024633595366916
le,e,1.5989448470486158
donne,d,0.4231902087320664
donne,O,0.005884534774551621
donne,nn,0.00020677240522219475
donne,e,0.0004274562279389929
abbaiavano,a,4.285058085147839
abbaiavano,bb,4.994097950184644
abbaiavano,a,0.19164041406879934
abbaiavano,j,1.449181228092213
abbaiavano,a,-0.0
abbaiavano,v,1.6685405144160848
abbaiavano,a,-0.0
abbaiavano,n,0.03356647887574004
abbaiavano,o,-0.0
i,i,3.282694770772739
bambini,b,3.1883733311149416
bambini,a,0.3131418442626896
bambini,m,0.11262257304275208
bambini,b,-0.0
bambini,i,0.0010304753749492735
bambini,n,-0.0
bambini,i,0.00284043343402112
mentre,m,4.762221220489055
mentre,e,2.900375702537163
mentre,n,0.2668767097821093
mentre,t,0.055016802566647156
mentre,r,0.012323092052522109
mentre,e,-0.0
giocavano,dZ,5.336536129060236
giocavano,o,3.5469653755788904
giocavano,k,0.3210472141256572
giocavano,a,0.001766157945984924
giocavano,v,0.2641914851142872
giocavano,a,0.002474372088434457
giocavano,n,0.1713440371072985
giocavano,o,-0.0
le,l,3.313985384432094
le,e,1.2057076733528616
novantanove,n,6.143568900287589
novantanove,o,3.292647187685317
novantanove,v,1.2241888718745944
